,trial,item_l,item_r,choice,rt,subj,YesNo,response,item,Item_l,Item_r,Item,A,repetitions
224,89,,,,0.936271,601.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
225,90,,,,0.936706,601.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
226,91,,,,0.736834,601.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
227,92,,,,0.836514,601.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
228,93,,,,0.837473,601.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
229,94,,,,0.921009,601.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
230,95,,,,0.652866,601.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
231,96,,,,0.83749,601.0,1.0,0.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
232,97,,,,0.670516,601.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
233,98,,,,1.137176,601.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
234,99,,,,0.820312,601.0,1.0,0.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
235,100,,,,0.986358,601.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
236,101,,,,0.653857,601.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
237,102,,,,1.020705,601.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
238,103,,,,2.457298,601.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
239,104,,,,4.844258,601.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
240,105,,,,2.72352,601.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
241,106,,,,0.71966,601.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
242,107,,,,0.753043,601.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
243,108,,,,0.737304,601.0,1.0,0.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
244,109,,,,2.056508,601.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
245,110,,,,1.988266,601.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
246,111,,,,1.119883,601.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
247,112,,,,0.652403,601.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
248,113,,,,1.02021,601.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
249,114,,,,1.704395,601.0,1.0,0.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
250,115,,,,2.071788,601.0,1.0,1.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
251,116,,,,0.902867,601.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
252,117,,,,0.786453,601.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
253,118,,,,1.021196,601.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
254,119,,,,0.719652,601.0,1.0,0.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
255,120,,,,1.605164,601.0,1.0,0.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
256,121,,,,0.735835,601.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
257,122,,,,0.769723,601.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
258,123,,,,2.20629,601.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
259,124,,,,1.20441,601.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
260,125,,,,1.02021,601.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
261,126,,,,0.670075,601.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
262,127,,,,0.803153,601.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
263,128,,,,1.320319,601.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
264,129,,,,0.686719,601.0,1.0,0.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
265,130,,,,0.720123,601.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
266,131,,,,0.686241,601.0,1.0,0.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
267,132,,,,1.12089,601.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
268,133,,,,0.719199,601.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
269,134,,,,0.703917,601.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
270,135,,,,0.702495,601.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
271,136,,,,0.937122,601.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
272,137,,,,0.653741,601.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
273,138,,,,0.920519,601.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
274,139,,,,0.736337,601.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
275,140,,,,0.73681,601.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
276,141,,,,0.870894,601.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
277,142,,,,0.652842,601.0,1.0,0.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
278,143,,,,0.953,601.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
279,144,,,,0.8027,601.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
280,145,,,,0.736814,601.0,1.0,0.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
281,146,,,,0.68623,601.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
282,147,,,,0.73684,601.0,1.0,0.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
283,148,,,,2.640492,601.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
284,149,,,,0.65333,601.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
285,150,,,,0.653339,601.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
286,151,,,,0.83607,601.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
287,152,,,,1.153838,601.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
288,153,,,,0.836049,601.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
289,154,,,,0.837017,601.0,1.0,1.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
290,155,,,,0.819346,601.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
291,156,,,,1.120446,601.0,1.0,1.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
292,157,,,,1.889055,601.0,1.0,0.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
293,158,,,,0.937704,601.0,1.0,1.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
294,159,,,,1.321751,601.0,1.0,1.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
295,160,,,,1.421472,601.0,1.0,0.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
296,161,,,,0.787423,601.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
297,162,,,,0.836529,601.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
298,163,,,,0.65383,601.0,1.0,0.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
299,164,,,,0.653329,601.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
300,165,,,,0.752402,601.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
301,166,,,,0.836968,601.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
302,167,,,,0.653416,601.0,1.0,0.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
303,168,,,,1.036943,601.0,1.0,0.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
304,169,,,,1.119926,601.0,1.0,1.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
305,170,,,,0.720101,601.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
306,1,stim_babyruth.jpg,stim_butterfinger.jpg,1.0,2.807214,602.0,0.0,,,2.0,3.0,0.0,1.0,
307,2,stim_fruitsnacks.jpg,stim_whoppers.jpg,1.0,0.985237,602.0,0.0,,,5.0,17.0,0.0,1.0,
308,3,stim_almondjoy.jpg,stim_babyruth.jpg,2.0,0.818237,602.0,0.0,,,1.0,2.0,0.0,1.0,
309,4,stim_mrgoodbar.jpg,stim_milkyway.jpg,1.0,0.901907,602.0,0.0,,,11.0,8.0,0.0,1.0,
310,5,stim_snickers.jpg,stim_mmpeanut.jpg,2.0,2.989131,602.0,0.0,,,15.0,10.0,0.0,1.0,
311,6,stim_almondjoy.jpg,stim_hundredgrand.jpg,2.0,0.901715,602.0,0.0,,,1.0,6.0,0.0,1.0,
312,7,stim_fruitsnacks.jpg,stim_mmchocolate.jpg,1.0,0.885016,602.0,0.0,,,5.0,9.0,0.0,1.0,
313,8,stim_butterfinger.jpg,stim_snickers.jpg,1.0,0.88504,602.0,0.0,,,3.0,15.0,0.0,1.0,
314,9,stim_mrgoodbar.jpg,stim_butterfinger.jpg,2.0,1.870311,602.0,0.0,,,11.0,3.0,0.0,1.0,
315,10,stim_snickers.jpg,stim_hundredgrand.jpg,2.0,1.001927,602.0,0.0,,,15.0,6.0,0.0,1.0,
316,11,stim_payday.jpg,stim_snickers.jpg,1.0,0.968522,602.0,0.0,,,12.0,15.0,0.0,1.0,
317,12,stim_sourpatchkids.jpg,stim_mrgoodbar.jpg,2.0,2.05398,602.0,0.0,,,16.0,11.0,0.0,1.0,
318,13,stim_butterfinger.jpg,stim_skittles.jpg,1.0,0.718036,602.0,0.0,,,3.0,14.0,0.0,1.0,
319,14,stim_mmpeanut.jpg,stim_kitkat.jpg,1.0,0.835007,602.0,0.0,,,10.0,7.0,0.0,1.0,
320,15,stim_whoppers.jpg,stim_sourpatchkids.jpg,2.0,1.987182,602.0,0.0,,,17.0,16.0,0.0,1.0,
321,16,stim_reeses.jpg,stim_milkyway.jpg,1.0,0.834919,602.0,0.0,,,13.0,8.0,0.0,1.0,
322,17,stim_payday.jpg,stim_mmchocolate.jpg,1.0,0.768146,602.0,0.0,,,12.0,9.0,0.0,1.0,
323,18,stim_reeses.jpg,stim_crunch.jpg,2.0,2.538181,602.0,0.0,,,13.0,4.0,0.0,1.0,
324,19,stim_crunch.jpg,stim_mmchocolate.jpg,1.0,0.851637,602.0,0.0,,,4.0,9.0,0.0,1.0,
325,20,stim_whoppers.jpg,stim_milkyway.jpg,2.0,1.085459,602.0,0.0,,,17.0,8.0,0.0,1.0,
326,21,stim_almondjoy.jpg,stim_skittles.jpg,1.0,1.152167,602.0,0.0,,,1.0,14.0,0.0,1.0,
327,22,stim_fruitsnacks.jpg,stim_mmpeanut.jpg,2.0,1.152125,602.0,0.0,,,5.0,10.0,0.0,1.0,
328,23,stim_babyruth.jpg,stim_milkyway.jpg,1.0,0.718026,602.0,0.0,,,2.0,8.0,0.0,1.0,
329,24,stim_babyruth.jpg,stim_whoppers.jpg,1.0,0.768129,602.0,0.0,,,2.0,17.0,0.0,1.0,
330,25,stim_reeses.jpg,stim_fruitsnacks.jpg,2.0,1.653213,602.0,0.0,,,13.0,5.0,0.0,1.0,
331,26,stim_crunch.jpg,stim_hundredgrand.jpg,2.0,0.885022,602.0,0.0,,,4.0,6.0,0.0,1.0,
332,27,stim_crunch.jpg,stim_almondjoy.jpg,2.0,2.037286,602.0,0.0,,,4.0,1.0,0.0,1.0,
333,28,stim_snickers.jpg,stim_crunch.jpg,2.0,2.78867,602.0,0.0,,,15.0,4.0,0.0,1.0,
334,29,stim_almondjoy.jpg,stim_fruitsnacks.jpg,1.0,1.486182,602.0,0.0,,,1.0,5.0,0.0,1.0,
335,30,stim_butterfinger.jpg,stim_reeses.jpg,1.0,0.684611,602.0,0.0,,,3.0,13.0,0.0,1.0,
336,31,stim_hundredgrand.jpg,stim_mmchocolate.jpg,1.0,0.63464,602.0,0.0,,,6.0,9.0,0.0,1.0,
337,32,stim_hundredgrand.jpg,stim_mrgoodbar.jpg,1.0,1.001911,602.0,0.0,,,6.0,11.0,0.0,1.0,
338,33,stim_mmchocolate.jpg,stim_snickers.jpg,2.0,1.636486,602.0,0.0,,,9.0,15.0,0.0,1.0,
339,34,stim_sourpatchkids.jpg,stim_almondjoy.jpg,2.0,1.085384,602.0,0.0,,,16.0,1.0,0.0,1.0,
340,35,stim_snickers.jpg,stim_sourpatchkids.jpg,1.0,2.989133,602.0,0.0,,,15.0,16.0,0.0,1.0,
341,36,stim_kitkat.jpg,stim_sourpatchkids.jpg,1.0,0.935065,602.0,0.0,,,7.0,16.0,0.0,1.0,
342,37,stim_milkyway.jpg,stim_skittles.jpg,1.0,0.718027,602.0,0.0,,,8.0,14.0,0.0,1.0,
343,38,stim_mmpeanut.jpg,stim_reeses.jpg,1.0,0.91842,602.0,0.0,,,10.0,13.0,0.0,1.0,
344,39,stim_whoppers.jpg,stim_payday.jpg,2.0,1.03533,602.0,0.0,,,17.0,12.0,0.0,1.0,
345,40,stim_mrgoodbar.jpg,stim_payday.jpg,2.0,1.068733,602.0,0.0,,,11.0,12.0,0.0,1.0,
346,41,stim_babyruth.jpg,stim_sourpatchkids.jpg,1.0,0.784843,602.0,0.0,,,2.0,16.0,0.0,1.0,
347,42,stim_babyruth.jpg,stim_kitkat.jpg,1.0,1.302505,602.0,0.0,,,2.0,7.0,0.0,1.0,
348,43,stim_mmpeanut.jpg,stim_crunch.jpg,1.0,2.922241,602.0,0.0,,,10.0,4.0,0.0,1.0,
349,44,stim_kitkat.jpg,stim_skittles.jpg,1.0,0.734785,602.0,0.0,,,7.0,14.0,0.0,1.0,
350,45,stim_payday.jpg,stim_reeses.jpg,1.0,0.718179,602.0,0.0,,,12.0,13.0,0.0,1.0,
351,46,stim_milkyway.jpg,stim_mmchocolate.jpg,1.0,1.870336,602.0,0.0,,,8.0,9.0,0.0,1.0,
352,47,stim_skittles.jpg,stim_reeses.jpg,1.0,3.773946,602.0,0.0,,,14.0,13.0,0.0,1.0,
353,48,stim_fruitsnacks.jpg,stim_milkyway.jpg,1.0,1.152188,602.0,0.0,,,5.0,8.0,0.0,1.0,
354,49,stim_whoppers.jpg,stim_almondjoy.jpg,2.0,0.935088,602.0,0.0,,,17.0,1.0,0.0,1.0,
355,50,stim_whoppers.jpg,stim_reeses.jpg,2.0,1.15221,602.0,0.0,,,17.0,13.0,0.0,1.0,
356,51,stim_almondjoy.jpg,stim_reeses.jpg,1.0,0.818264,602.0,0.0,,,1.0,13.0,0.0,1.0,
357,52,stim_mrgoodbar.jpg,stim_snickers.jpg,1.0,1.168915,602.0,0.0,,,11.0,15.0,0.0,1.0,
358,53,stim_reeses.jpg,stim_sourpatchkids.jpg,1.0,2.555035,602.0,0.0,,,13.0,16.0,0.0,1.0,
359,54,stim_snickers.jpg,stim_kitkat.jpg,2.0,0.768151,602.0,0.0,,,15.0,7.0,0.0,1.0,
360,55,stim_whoppers.jpg,stim_snickers.jpg,2.0,1.202305,602.0,0.0,,,17.0,15.0,0.0,1.0,
361,56,stim_kitkat.jpg,stim_fruitsnacks.jpg,1.0,1.636506,602.0,0.0,,,7.0,5.0,0.0,1.0,
362,57,stim_babyruth.jpg,stim_mrgoodbar.jpg,1.0,1.052008,602.0,0.0,,,2.0,11.0,0.0,1.0,
363,58,stim_snickers.jpg,stim_babyruth.jpg,2.0,0.684706,602.0,0.0,,,15.0,2.0,0.0,1.0,
364,59,stim_babyruth.jpg,stim_mmchocolate.jpg,1.0,0.701336,602.0,0.0,,,2.0,9.0,0.0,1.0,
365,60,stim_whoppers.jpg,stim_hundredgrand.jpg,2.0,0.551081,602.0,0.0,,,17.0,6.0,0.0,1.0,
366,61,stim_fruitsnacks.jpg,stim_sourpatchkids.jpg,1.0,0.801625,602.0,0.0,,,5.0,16.0,0.0,1.0,
367,62,stim_fruitsnacks.jpg,stim_skittles.jpg,1.0,1.31921,602.0,0.0,,,5.0,14.0,0.0,1.0,
368,63,stim_payday.jpg,stim_kitkat.jpg,1.0,1.23571,602.0,0.0,,,12.0,7.0,0.0,1.0,
369,64,stim_payday.jpg,stim_hundredgrand.jpg,2.0,0.734849,602.0,0.0,,,12.0,6.0,0.0,1.0,
370,65,stim_mmchocolate.jpg,stim_sourpatchkids.jpg,2.0,2.438058,602.0,0.0,,,9.0,16.0,0.0,1.0,
371,66,stim_babyruth.jpg,stim_payday.jpg,1.0,1.937136,602.0,0.0,,,2.0,12.0,0.0,1.0,
372,67,stim_reeses.jpg,stim_mmchocolate.jpg,1.0,1.252411,602.0,0.0,,,13.0,9.0,0.0,1.0,
373,68,stim_whoppers.jpg,stim_skittles.jpg,2.0,0.601147,602.0,0.0,,,17.0,14.0,0.0,1.0,
374,69,stim_kitkat.jpg,stim_milkyway.jpg,1.0,0.784852,602.0,0.0,,,7.0,8.0,0.0,1.0,
375,70,stim_mmpeanut.jpg,stim_sourpatchkids.jpg,1.0,0.701428,602.0,0.0,,,10.0,16.0,0.0,1.0,
376,71,stim_almondjoy.jpg,stim_butterfinger.jpg,2.0,1.018645,602.0,0.0,,,1.0,3.0,0.0,1.0,
377,72,stim_mmpeanut.jpg,stim_hundredgrand.jpg,2.0,0.935123,602.0,0.0,,,10.0,6.0,0.0,1.0,
378,73,stim_crunch.jpg,stim_whoppers.jpg,1.0,0.784992,602.0,0.0,,,4.0,17.0,0.0,1.0,
379,74,stim_mmpeanut.jpg,stim_mmchocolate.jpg,1.0,0.718078,602.0,0.0,,,10.0,9.0,0.0,1.0,
380,75,stim_almondjoy.jpg,stim_payday.jpg,2.0,0.651226,602.0,0.0,,,1.0,12.0,0.0,1.0,
381,76,stim_butterfinger.jpg,stim_mmchocolate.jpg,1.0,1.285811,602.0,0.0,,,3.0,9.0,0.0,1.0,
382,77,stim_butterfinger.jpg,stim_mmpeanut.jpg,1.0,2.053962,602.0,0.0,,,3.0,10.0,0.0,1.0,
383,78,stim_reeses.jpg,stim_mrgoodbar.jpg,2.0,0.617852,602.0,0.0,,,13.0,11.0,0.0,1.0,
384,79,stim_payday.jpg,stim_skittles.jpg,1.0,0.667947,602.0,0.0,,,12.0,14.0,0.0,1.0,
385,80,stim_sourpatchkids.jpg,stim_milkyway.jpg,2.0,1.770078,602.0,0.0,,,16.0,8.0,0.0,1.0,
386,81,stim_fruitsnacks.jpg,stim_snickers.jpg,2.0,1.185629,602.0,0.0,,,5.0,15.0,0.0,1.0,
387,82,stim_skittles.jpg,stim_sourpatchkids.jpg,2.0,9.034027,602.0,0.0,,,14.0,16.0,0.0,1.0,
388,83,stim_skittles.jpg,stim_mrgoodbar.jpg,2.0,0.951822,602.0,0.0,,,14.0,11.0,0.0,1.0,
389,84,stim_hundredgrand.jpg,stim_milkyway.jpg,1.0,0.801566,602.0,0.0,,,6.0,8.0,0.0,1.0,
390,85,stim_payday.jpg,stim_milkyway.jpg,1.0,0.63454,602.0,0.0,,,12.0,8.0,0.0,1.0,
391,86,stim_fruitsnacks.jpg,stim_payday.jpg,2.0,2.072665,602.0,0.0,,,5.0,12.0,0.0,1.0,
392,87,stim_sourpatchkids.jpg,stim_crunch.jpg,2.0,1.18573,602.0,0.0,,,16.0,4.0,0.0,1.0,
393,88,stim_mrgoodbar.jpg,stim_mmpeanut.jpg,2.0,3.022499,602.0,0.0,,,11.0,10.0,0.0,1.0,
394,89,stim_butterfinger.jpg,stim_hundredgrand.jpg,2.0,0.985242,602.0,0.0,,,3.0,6.0,0.0,1.0,
395,90,stim_mmpeanut.jpg,stim_skittles.jpg,1.0,0.93515,602.0,0.0,,,10.0,14.0,0.0,1.0,
396,91,stim_payday.jpg,stim_crunch.jpg,1.0,1.10213,602.0,0.0,,,12.0,4.0,0.0,1.0,
397,92,stim_milkyway.jpg,stim_almondjoy.jpg,2.0,0.834936,602.0,0.0,,,8.0,1.0,0.0,1.0,
398,93,stim_sourpatchkids.jpg,stim_hundredgrand.jpg,2.0,0.617844,602.0,0.0,,,16.0,6.0,0.0,1.0,
399,94,stim_hundredgrand.jpg,stim_kitkat.jpg,1.0,1.285814,602.0,0.0,,,6.0,7.0,0.0,1.0,
400,95,stim_skittles.jpg,stim_mmchocolate.jpg,1.0,1.653245,602.0,0.0,,,14.0,9.0,0.0,1.0,
401,96,stim_babyruth.jpg,stim_fruitsnacks.jpg,1.0,1.202461,602.0,0.0,,,2.0,5.0,0.0,1.0,
402,97,stim_snickers.jpg,stim_skittles.jpg,1.0,0.98524,602.0,0.0,,,15.0,14.0,0.0,1.0,
403,98,stim_mrgoodbar.jpg,stim_whoppers.jpg,1.0,0.734693,602.0,0.0,,,11.0,17.0,0.0,1.0,
404,99,stim_babyruth.jpg,stim_mmpeanut.jpg,1.0,1.419495,602.0,0.0,,,2.0,10.0,0.0,1.0,
405,100,stim_crunch.jpg,stim_butterfinger.jpg,2.0,0.918413,602.0,0.0,,,4.0,3.0,0.0,1.0,
406,101,stim_reeses.jpg,stim_snickers.jpg,2.0,1.219075,602.0,0.0,,,13.0,15.0,0.0,1.0,
407,102,stim_almondjoy.jpg,stim_mmpeanut.jpg,2.0,1.886868,602.0,0.0,,,1.0,10.0,0.0,1.0,
408,103,stim_babyruth.jpg,stim_crunch.jpg,1.0,0.901757,602.0,0.0,,,2.0,4.0,0.0,1.0,
409,104,stim_fruitsnacks.jpg,stim_butterfinger.jpg,2.0,1.603072,602.0,0.0,,,5.0,3.0,0.0,1.0,
410,105,stim_mmpeanut.jpg,stim_payday.jpg,2.0,1.001995,602.0,0.0,,,10.0,12.0,0.0,1.0,
411,106,stim_crunch.jpg,stim_skittles.jpg,1.0,1.920361,602.0,0.0,,,4.0,14.0,0.0,1.0,
412,107,stim_crunch.jpg,stim_mrgoodbar.jpg,1.0,3.773987,602.0,0.0,,,4.0,11.0,0.0,1.0,
413,108,stim_mrgoodbar.jpg,stim_kitkat.jpg,2.0,1.001928,602.0,0.0,,,11.0,7.0,0.0,1.0,
414,109,stim_babyruth.jpg,stim_hundredgrand.jpg,2.0,0.885031,602.0,0.0,,,2.0,6.0,0.0,1.0,
415,110,stim_kitkat.jpg,stim_almondjoy.jpg,1.0,1.4027,602.0,0.0,,,7.0,1.0,0.0,1.0,
416,111,stim_mrgoodbar.jpg,stim_almondjoy.jpg,1.0,1.80349,602.0,0.0,,,11.0,1.0,0.0,1.0,
417,112,stim_butterfinger.jpg,stim_sourpatchkids.jpg,1.0,0.651248,602.0,0.0,,,3.0,16.0,0.0,1.0,
418,113,stim_hundredgrand.jpg,stim_skittles.jpg,1.0,0.60123,602.0,0.0,,,6.0,14.0,0.0,1.0,
419,114,stim_payday.jpg,stim_sourpatchkids.jpg,1.0,0.935126,602.0,0.0,,,12.0,16.0,0.0,1.0,
420,115,stim_reeses.jpg,stim_kitkat.jpg,2.0,0.684561,602.0,0.0,,,13.0,7.0,0.0,1.0,
421,116,stim_babyruth.jpg,stim_skittles.jpg,1.0,2.054048,602.0,0.0,,,2.0,14.0,0.0,1.0,
422,117,stim_mrgoodbar.jpg,stim_fruitsnacks.jpg,1.0,1.202418,602.0,0.0,,,11.0,5.0,0.0,1.0,
423,118,stim_whoppers.jpg,stim_butterfinger.jpg,2.0,0.684649,602.0,0.0,,,17.0,3.0,0.0,1.0,
424,119,stim_butterfinger.jpg,stim_kitkat.jpg,1.0,1.319118,602.0,0.0,,,3.0,7.0,0.0,1.0,
425,120,stim_mmchocolate.jpg,stim_kitkat.jpg,2.0,0.801436,602.0,0.0,,,9.0,7.0,0.0,1.0,
426,121,stim_butterfinger.jpg,stim_payday.jpg,2.0,4.341708,602.0,0.0,,,3.0,12.0,0.0,1.0,
427,122,stim_crunch.jpg,stim_milkyway.jpg,1.0,0.835017,602.0,0.0,,,4.0,8.0,0.0,1.0,
428,123,stim_whoppers.jpg,stim_mmpeanut.jpg,2.0,0.567764,602.0,0.0,,,17.0,10.0,0.0,1.0,
429,124,stim_crunch.jpg,stim_kitkat.jpg,2.0,1.2524,602.0,0.0,,,4.0,7.0,0.0,1.0,
430,125,stim_fruitsnacks.jpg,stim_hundredgrand.jpg,2.0,1.051992,602.0,0.0,,,5.0,6.0,0.0,1.0,
431,126,stim_kitkat.jpg,stim_whoppers.jpg,1.0,1.352594,602.0,0.0,,,7.0,17.0,0.0,1.0,
432,127,stim_butterfinger.jpg,stim_milkyway.jpg,1.0,0.58443,602.0,0.0,,,3.0,8.0,0.0,1.0,
433,128,stim_whoppers.jpg,stim_mmchocolate.jpg,2.0,0.653132,602.0,0.0,,,17.0,9.0,0.0,1.0,
434,129,stim_reeses.jpg,stim_babyruth.jpg,2.0,0.567696,602.0,0.0,,,13.0,2.0,0.0,1.0,
435,130,stim_mrgoodbar.jpg,stim_mmchocolate.jpg,1.0,0.551087,602.0,0.0,,,11.0,9.0,0.0,1.0,
436,131,stim_reeses.jpg,stim_hundredgrand.jpg,2.0,0.834931,602.0,0.0,,,13.0,6.0,0.0,1.0,
437,132,stim_almondjoy.jpg,stim_mmchocolate.jpg,1.0,0.517762,602.0,0.0,,,1.0,9.0,0.0,1.0,
438,133,stim_milkyway.jpg,stim_snickers.jpg,2.0,0.33403,602.0,0.0,,,8.0,15.0,0.0,1.0,
439,134,stim_mmpeanut.jpg,stim_milkyway.jpg,1.0,0.551047,602.0,0.0,,,10.0,8.0,0.0,1.0,
440,135,stim_almondjoy.jpg,stim_snickers.jpg,1.0,1.001918,602.0,0.0,,,1.0,15.0,0.0,1.0,
441,136,stim_fruitsnacks.jpg,stim_crunch.jpg,1.0,2.738609,602.0,0.0,,,5.0,4.0,0.0,1.0,
442,1,,,,2.922176,602.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
443,2,,,,3.07516,602.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
444,3,,,,0.88625,602.0,1.0,1.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
445,4,,,,0.753522,602.0,1.0,1.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
446,5,,,,2.088485,602.0,1.0,1.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
447,6,,,,0.869353,602.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
448,7,,,,2.122373,602.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
